order_id,order_date,customer_id,store_id,product_id,product_name,category,qty,unit_price,discount_pct,discount_amount,total_price,payment_method,order_status,city
ORD01761,2023-07-30,CST0899,STR044,PRD0038,Talenan Kayu Jati,Rumah Tangga,4,86600.0,15.0,52000.0,294600.0,OVO,returned,Tangerang
ORD02595,2024-09-29,CST0131,STR032,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,5,13300.0,0.0,0.0,66400.0,LinkAja,processing,Bogor
ORD03783,2024-06-11,CST0952,STR038,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,52400.0,5.0,5200.0,99600.0,Transfer BCA,returned,Semarang
ORD02581,2024-07-08,CST0685,STR019,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,-4,90300.0,0.0,0.0,361100.0,Dana,delivered,Surabaya
ORD03660,2024-02-19,CST0060,STR030,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,1,167800.0,15.0,25200.0,142600.0,,delivered,Surabaya
ORD03489,2024-05-23,CST0761,STR047,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,101700.0,5.0,5100.0,96600.0,COD,returned,Makassar
ORD04665,2024-12-06,CST0035,STR028,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,80500.0,10.0,8000.0,72400.0,ShopeePay,delivered,Palembang
ORD00419,2024-11-09,CST0619,STR001,PRD0006,Jaket Bomber,Fashion & Pakaian,3,278500.0,20.0,167100.0,668400.0,Indomaret,delivered,Surabaya
ORD05213,2024-01-05,CST0817,STR019,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,2,140800.0,5.0,14100.0,267500.0,,cancelled,Surabaya
ORD00554,2023-05-07,CST0101,STR029,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,2,73200.0,20.0,29300.0,117200.0,COD,returned,Bandung
ORD04406,2024-05-09,CST0356,STR041,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,168500.0,0.0,0.0,168500.0,Dana,cancelled,Semarang
ORD02252,2024-08-22,CST0822,STR038,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,1,105700.0,,5300.0,100400.0,Dana,delivered,Semarang
ORD04096,2024-05-15,CST0754,STR015,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,4,141100.0,5.0,28200.0,536100.0,Transfer BCA,returned,Jakarta
ORD04024,2024-08-24,CST0487,STR040,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,2,113200.0,0.0,0.0,226500.0,QRIS,returned,Tangerang
ORD03130,2024-03-30,CST0132,STR019,PRD0051,Topi Running,Olahraga & Outdoor,2,47200.0,5.0,4700.0,89600.0,COD,delivered,Surabaya
ORD02695,2024-12-23,CST0362,STR050,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,5,185000.0,5.0,46200.0,878600.0,LinkAja,delivered,Medan
ORD05116,2024-06-27,CST0195,STR005,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,1,136200.0,5.0,6800.0,129400.0,QRIS,processing,Medan
ORD03113,2024-05-26,CST0179,STR043,PRD0050,Botol Infuser Air,Olahraga & Outdoor,3,60500.0,0.0,0.0,181400.0,OVO,returned,Surabaya
ORD01781,2024-02-25,CST0533,STR015,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,35600.0,5.0,1800.0,33900.0,Indomaret,delivered,Jakarta
ORD03622,2024-02-26,CST0173,STR010,PRD0038,Talenan Kayu Jati,Rumah Tangga,3,89200.0,0.0,0.0,267700.0,ShopeePay,returned,Palembang
ORD03270,2024-12-02,CST0223,STR045,PRD0031,Casing HP Anti Crack,Elektronik & Aksesori,1,32100.0,15.0,4800.0,27300.0,OVO,delivered,Bogor
ORD02314,2023-12-30,CST0234,STR034,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,201400.0,5.0,20100.0,382700.0,Transfer Mandiri,delivered,Depok
ORD00557,2023-09-09,CST0042,STR029,PRD0006,Jaket Bomber,Fashion & Pakaian,4,323900.0,5.0,64800.0,1231000.0,OVO,returned,Bandung
ORD03577,2023-04-09,CST0995,STR018,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,1,88900.0,,4400.0,84400.0,Transfer Mandiri,delivered,Makassar
ORD02686,2024-10-12,CST0541,STR050,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,188600.0,5.0,18900.0,358400.0,Transfer BRI,delivered,Medan
ORD04387,2023-02-17,CST0814,STR001,PRD0037,Botol Minum Tumbler,Rumah Tangga,1,85400.0,5.0,4300.0,81200.0,Alfamart,delivered,Surabaya
ORD04188,2024-10-16,CST0317,STR026,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,1,162600.0,10.0,16300.0,146300.0,Dana,processing,Bandung
ORD04155,2023-04-16,CST0228,STR006,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,96300.0,20.0,19300.0,77100.0,Alfamart,cancelled,Depok
ORD03342,2024-12-27,CST0562,STR028,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,2,292700.0,10.0,58500.0,526800.0,Transfer BCA,processing,Palembang
ORD01444,2024-06-27,CST0634,STR010,PRD0028,Holder HP Mobil,Elektronik & Aksesori,4,61700.0,0.0,0.0,246700.0,OVO,processing,Palembang
ORD00813,2024-08-08,CST0628,STR027,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,4,110900.0,10.0,44400.0,399300.0,GoPay,delivered,Depok
ORD02788,2024-10-29,CST0440,STR002,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,1,27500.0,0.0,0.0,27500.0,COD,delivered,Medan
ORD04606,2024-09-23,CST0947,STR027,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,2,12900.0,0.0,0.0,25900.0,COD,cancelled,Depok
ORD03251,2024-09-07,CST0001,STR043,PRD0006,Jaket Bomber,Fashion & Pakaian,3,281900.0,0.0,0.0,845600.0,,returned,Surabaya
ORD03758,2024-12-16,CST0374,STR031,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,1,45200.0,25.0,11300.0,33900.0,Alfamart,returned,Palembang
ORD04580,2024-08-20,CST0363,STR007,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,1,15200.0,5.0,800.0,14400.0,Dana,delivered,Bogor
ORD02096,2024-06-01,CST0632,STR020,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,1,32700.0,0.0,0.0,32700.0,Transfer BCA,cancelled,Bandung
ORD00316,2023-04-26,CST0579,STR016,PRD0050,Botol Infuser Air,Olahraga & Outdoor,3,67100.0,0.0,0.0,201200.0,COD,delivered,Medan
ORD01232,2023-08-13,CST0303,STR008,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,1143000.0,0.0,0.0,114300.0,Transfer BRI,delivered,Palembang
ORD03784,2023-02-21,CST0921,STR049,PRD0039,Keranjang Rotan Mini,Rumah Tangga,1,121400.0,0.0,0.0,121400.0,Transfer BRI,returned,Makassar
ORD04976,2023-09-22,CST0498,STR039,PRD0033,Tempat Makan Tupperware KW,Rumah Tangga,3,48500.0,0.0,0.0,145500.0,Transfer BCA,delivered,Bandung
ORD02460,2024-07-29,CST0528,STR003,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,3,52000.0,5.0,7800.0,148100.0,LinkAja,returned,Depok
ORD03839,2023-07-22,CST0496,STR008,PRD0036,Gantungan Baju Kayu,Rumah Tangga,10,19400.0,5.0,9700.0,184200.0,Indomaret,delivered,Palembang
ORD04881,2024-05-24,CST0544,STR049,PRD0015,Dodol Garut Premium,Makanan & Minuman,5,45300.0,0.0,0.0,226700.0,Indomaret,processing,Makassar
ORD00374,2024-11-25,CST0772,STR014,PRD0040,Lilin Aromaterapi,Rumah Tangga,1,61400.0,10.0,6100.0,55300.0,Transfer BCA,delivered,Makassar
ORD02073,2024-11-15,CST0864,STR024,PRD0032,Charger Fast Charging,Elektronik & Aksesori,1,70500.0,5.0,3500.0,67000.0,LinkAja,delivered,Bogor
ORD04141,2023-02-12,CST0060,STR050,PRD0029,Lampu LED Ring Light,Elektronik & Aksesori,3,189800.0,20.0,113900.0,455600.0,OVO,delivered,Medan
ORD00016,2024-07-01,CST0606,STR019,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,1,143400.0,0.0,0.0,143400.0,Dana,processing,Surabaya
ORD00882,2024-07-18,CST0917,STR004,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,31800.0,0.0,0.0,31800.0,ShopeePay,returned,Jakarta
ORD02527,2023-02-16,CST0117,STR012,PRD0004,Celana Chino Pria,Fashion & Pakaian,2,170500.0,10.0,34100.0,307000.0,,delivered,Depok
ORD03143,2023-09-01,CST0611,STR019,PRD0037,Botol Minum Tumbler,Rumah Tangga,2,80900.0,5.0,8100.0,153700.0,GoPay,returned,Surabaya
ORD01269,2023-12-20,CST0902,STR018,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,57300.0,0.0,0.0,114600.0,Transfer BRI,returned,Makassar
ORD02092,2023-05-18,CST0125,STR014,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,4,43600.0,10.0,17500.0,157100.0,,returned,
ORD04376,2024-03-01,CST0821,STR002,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,1,99100.0,10.0,9900.0,89200.0,GoPay,delivered,Medan
ORD02572,2023-06-02,CST0439,STR038,PRD0047,Kaos Olahraga Dryfit,Olahraga & Outdoor,1,73800.0,10.0,7400.0,66400.0,Transfer Mandiri,delivered,Semarang
ORD03847,2023-06-24,CST0162,STR019,PRD0050,Botol Infuser Air,Olahraga & Outdoor,2,64000.0,5.0,6400.0,121600.0,OVO,delivered,Surabaya
ORD01122,2024-01-04,CST0542,STR044,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,3,162700.0,15.0,73200.0,414800.0,Transfer BCA,delivered,Tangerang
ORD00945,2024-04-29,CST0960,STR042,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,10,33800.0,5.0,16900.0,320800.0,Dana,delivered,Bogor
ORD01919,2024-11-18,CST0035,STR030,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,2,1633000.0,20.0,65300.0,261200.0,ShopeePay,cancelled,Surabaya
ORD03484,2023-05-02,CST0751,STR027,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,52700.0,5.0,5300.0,100100.0,Dana,delivered,Depok
ORD02747,2024-04-10,CST0231,STR024,PRD0013,Snack Box Mix,Makanan & Minuman,4,52700.0,5.0,10500.0,200400.0,Alfamart,delivered,Bogor
ORD01173,2023-09-23,CST0189,STR041,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,10,48100.0,15.0,72100.0,408800.0,Transfer BCA,returned,Semarang
ORD00085,2023-04-21,CST0989,STR010,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,1,100300.0,10.0,10000.0,90300.0,ShopeePay,cancelled,Palembang
ORD01766,2023-04-19,CST0396,STR046,PRD0049,Matras Yoga 6mm,Olahraga & Outdoor,1,165000.0,0.0,0.0,165000.0,Alfamart,delivered,Medan
ORD03668,2023-05-27,CST0008,STR023,PRD0040,Lilin Aromaterapi,Rumah Tangga,2,61400.0,5.0,6100.0,116700.0,LinkAja,delivered,Palembang
ORD00448,2023-11-21,CST0608,STR031,PRD0036,Gantungan Baju Kayu,Rumah Tangga,3,19800.0,0.0,0.0,59500.0,Transfer BCA,delivered,Palembang
ORD01169,2024-09-16,CST0273,STR019,PRD0007,Sepatu Sneakers Lokal,Fashion & Pakaian,2,297200.0,5.0,29700.0,564600.0,LinkAja,delivered,Surabaya
ORD00692,2023-05-04,CST0905,STR049,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,99700.0,0.0,0.0,99700.0,GoPay,cancelled,Makassar
ORD03656,2024-01-14,CST0038,STR040,PRD0015,Dodol Garut Premium,Makanan & Minuman,1,49500.0,10.0,5000.0,44600.0,Transfer BCA,cancelled,Tangerang
ORD02026,2023-06-07,CST0079,STR020,PRD0044,Sepatu Anak Velcro,Perlengkapan Bayi & Anak,3,101200.0,0.0,0.0,303700.0,Transfer BRI,delivered,Bandung
ORD04726,2023-12-09,CST0258,STR040,PRD0005,Dress Casual Wanita,Fashion & Pakaian,1,178300.0,5.0,8900.0,169400.0,GoPay,delivered,Tangerang
ORD00612,2023-11-16,CST0759,STR045,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,2,42000.0,10.0,8400.0,75700.0,Transfer BCA,delivered,Bogor
ORD00169,2024-04-21,CST0650,STR040,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,2,73400.0,15.0,22000.0,124700.0,Alfamart,cancelled,Tangerang
ORD02949,2023-05-28,CST0379,STR015,PRD0016,Rendang Kemasan Vacuum,Makanan & Minuman,1,114500.0,15.0,17200.0,97300.0,,processing,Jakarta
ORD03455,2023-03-07,CST0529,STR013,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,2,27500.0,5.0,2700.0,52200.0,GoPay,returned,Depok
ORD02888,2024-08-20,CST0181,STR005,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,90900.0,10.0,18200.0,163700.0,Indomaret,processing,Medan
ORD00352,2024-04-25,CST0101,STR026,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,24600.0,0.0,0.0,24600.0,Indomaret,delivered,Bandung
ORD05154,2024-03-01,CST0289,STR027,PRD0056,Topeng Kayu Dekorasi,Kerajinan & Souvenir,4,110600.0,5.0,22100.0,420400.0,LinkAja,cancelled,Depok
ORD00656,2024-03-11,CST0813,STR002,PRD0037,Botol Minum Tumbler,Rumah Tangga,3,82900.0,10.0,24900.0,223800.0,COD,delivered,Medan
ORD01352,2024-10-15,CST0429,STR043,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,4,83400.0,5.0,16700.0,316900.0,Alfamart,delivered,Surabaya
ORD01303,2024-11-28,CST0776,STR002,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,2,45100.0,0.0,0.0,90300.0,Alfamart,delivered,Medan
ORD05274,2024-11-10,CST0487,STR044,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,1,89200.0,0.0,0.0,89200.0,Transfer Mandiri,cancelled,Tangerang
ORD02292,2023-01-28,CST0195,STR026,PRD0040,Lilin Aromaterapi,Rumah Tangga,1,60100.0,10.0,6000.0,54100.0,Dana,delivered,Bandung
ORD04680,2023/12/05,CST0391,STR004,PRD0003,Hijab Voal Motif,Fashion & Pakaian,4,60100.0,5.0,12000.0,228200.0,,returned,Jakarta
ORD05019,2024-12-22,CST0220,STR005,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,4,92200.0,10.0,36900.0,332000.0,LinkAja,returned,Medan
ORD04541,2024-12-12,CST0489,STR011,PRD0046,Botol Susu Anti-Kolik,Perlengkapan Bayi & Anak,3,101300.0,0.0,0.0,303900.0,Transfer BRI,delivered,Bogor
ORD01587,2024-02-08,CST0471,STR028,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,3,96300.0,0.0,0.0,288900.0,Dana,cancelled,Palembang
ORD00577,2023-09-25,CST0985,STR050,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,10,102300.0,0.0,0.0,1023000.0,indomaret,delivered,Medan
ORD01492,2024-10-11,CST0494,STR042,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,1,44300.0,0.0,0.0,44300.0,,delivered,Bogor
ORD03444,2024-08-10,CST0513,STR014,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,4,106100.0,0.0,0.0,424300.0,Dana,delivered,Makassar
ORD04379,2024-07-01,CST0757,STR044,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,5,47900.0,10.0,24000.0,215600.0,ShopeePay,delivered,Tangerang
ORD01254,2023-12-12,CST0059,STR022,PRD0001,Batik Tulis Premium,Fashion & Pakaian,4,287600.0,10.0,115000.0,1035400.0,QRIS,cancelled,Jakarta
ORD03334,29/04/2024,CST0401,STR013,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,1,24200.0,5.0,1200.0,23000.0,,processing,Depok
ORD00297,2024-09-27,CST0556,STR044,PRD0006,Jaket Bomber,Fashion & Pakaian,1,314300.0,10.0,31400.0,282900.0,OVO,delivered,Tangerang
ORD03653,2023-03-08,CST0774,STR017,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,5,55800.0,5.0,13900.0,264900.0,Alfamart,returned,Tangerang
ORD05216,2023-02-08,CST0357,STR028,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,1,88400.0,20.0,17700.0,70700.0,Transfer Mandiri,delivered,Palembang
ORD02759,2024-11-29,CST0511,STR011,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,2,184900.0,10.0,37000.0,332900.0,Dana,cancelled,Bogor
ORD00423,2023-06-14,CST0220,STR006,PRD0042,Mainan Edukasi Kayu,Perlengkapan Bayi & Anak,5,81500.0,15.0,61100.0,346400.0,Indomaret,cancelled,Depok
ORD03932,2023-02-28,CST0092,STR005,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,1,13000.0,0.0,0.0,13000.0,LinkAja,delivered,Medan
ORD04565,2023-11-07,CST0586,STR003,PRD0013,Snack Box Mix,Makanan & Minuman,3,48200.0,5.0,7200.0,137300.0,GoPay,processing,Depok
ORD01778,2023-09-16,CST0196,STR007,PRD0018,Masker Wajah Clay BPOM,Kecantikan & Perawatan,2,48500.0,10.0,9700.0,87300.0,,processing,Bogor
ORD01087,2023-09-06,CST0319,STR024,PRD0002,Kaos Polos Cotton Combed,Fashion & Pakaian,2,48200.0,10.0,9600.0,86800.0,,delivered,Bogor
ORD01972,2024-11-04,CST0570,STR049,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,1,105800.0,10.0,10600.0,95200.0,GoPay,delivered,Makassar
ORD02030,2024-11-24,CST0168,STR017,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,2,159000.0,5.0,15900.0,302000.0,QRIS,delivered,Tangerang
ORD01047,2024-03-08,CST0761,STR042,PRD0020,Lip Cream Matte Halal,Kecantikan & Perawatan,1,44700.0,0.0,0.0,44700.0,LinkAja,returned,Bogor
ORD01098,2024-09-19,CST0272,STR025,PRD0052,Gelang Batok Kelapa,Kerajinan & Souvenir,3,27000.0,10.0,8100.0,72900.0,Transfer BRI,delivered,Tangerang
ORD01489,2024-04-18,CST0419,STR049,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,3,194600.0,5.0,29200.0,554700.0,LinkAja,delivered,Makassar
ORD02779,2024-03-28,CST0283,STR004,PRD0050,Botol Infuser Air,Olahraga & Outdoor,2,62100.0,15.0,18600.0,105500.0,COD,delivered,Jakarta
ORD01003,2024-06-08,CST0102,STR026,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,3,13500.0,0.0,0.0,40400.0,ShopeePay,delivered,Bandung
ORD02479,2023-05-10,CST0471,STR027,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,1,196800.0,0.0,0.0,196800.0,Transfer BCA,cancelled,Depok
ORD05219,2023-04-01,CST0910,STR050,PRD0051,Topi Running,Olahraga & Outdoor,1,50800.0,5.0,2500.0,48300.0,Transfer Mandiri,returned,Medan
ORD01521,2024-01-07,CST0459,STR050,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,94300.0,5.0,4700.0,89600.0,Alfamart,cancelled,Medan
ORD00394,2023-10-22,CST0817,STR031,PRD0038,Talenan Kayu Jati,Rumah Tangga,1,85000.0,5.0,4200.0,80700.0,ShopeePay,returned,Palembang
ORD04796,2024-06-09,CST0808,STR021,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,2,166900.0,5.0,16700.0,317000.0,Alfamart,delivered,Depok
ORD04441,2024-06-13,CST0580,STR049,PRD0013,Snack Box Mix,Makanan & Minuman,1,45500.0,0.0,0.0,45500.0,Alfamart,delivered,Makassar
ORD00454,2024-04-23,CST0461,STR007,PRD0013,Snack Box Mix,Makanan & Minuman,2,54000.0,20.0,21600.0,86400.0,GoPay,cancelled,Bogor
ORD04272,2024-08-04,CST0637,STR036,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,2,44000.0,15.0,13200.0,74900.0,Alfamart,delivered,Tangerang
ORD02768,2024-02-23,CST0874,STR031,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,1,42900.0,0.0,0.0,42900.0,Dana,delivered,Palembang
ORD05351,2024-04-15,CST0949,STR016,PRD0055,Gantungan Kunci Batik,Kerajinan & Souvenir,1,13900.0,0.0,0.0,13900.0,Dana,delivered,Medan
ORD04191,2024-12-06,CST0830,STR035,PRD0026,Kabel Data Type-C 1m,Elektronik & Aksesori,3,42600.0,0.0,0.0,127900.0,Indomaret,processing,Surabaya
ORD00738,2024-03-27,CST0424,STR029,PRD0014,Madu Hutan Asli 500ml,Makanan & Minuman,2,180000.0,15.0,54000.0,306000.0,Dana,delivered,Bandung
ORD03939,2023-06-10,CST0184,STR026,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,3,84200.0,5.0,12600.0,239900.0,Indomaret,processing,Bandung
ORD04004,2024-09-15,CST0033,STR009,PRD0022,Body Lotion Bengkoang,Kecantikan & Perawatan,2,52900.0,5.0,5300.0,100400.0,OVO,delivered,Medan
ORD03704,2024-11-03,CST0548,STR010,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,34000.0,10.0,3400.0,30600.0,LinkAja,delivered,Palembang
ORD01722,2023-02-27,CST0904,STR030,PRD0011,Kopi Arabika Toraja 250gr,Makanan & Minuman,2,83700.0,0.0,0.0,167500.0,Alfamart,delivered,Surabaya
ORD02836,2024-10-22,CST0299,STR003,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,145000.0,20.0,29000.0,116000.0,Transfer BRI,delivered,Depok
ORD04759,2023-09-22,CST0127,STR043,PRD0023,Shampo Kemiri Organik,Kecantikan & Perawatan,1,70700.0,0.0,0.0,70700.0,Transfer Mandiri,processing,Surabaya
ORD04265,2024-03-31,CST0158,STR021,PRD0001,Batik Tulis Premium,Fashion & Pakaian,2,300400.0,25.0,150200.0,450600.0,Transfer BRI,cancelled,Depok
ORD04356,2023-02-19,CST0916,STR010,PRD0027,Earphone Bluetooth TWS,Elektronik & Aksesori,1,144400.0,20.0,28900.0,115500.0,LinkAja,returned,Palembang
ORD01818,2024-02-26,CST0778,STR046,PRD0036,Gantungan Baju Kayu,Rumah Tangga,1,20500.0,10.0,2000.0,18400.0,ShopeePay,returned,Medan
ORD04739,2023-01-01,CST0354,STR026,PRD0012,Teh Herbal Jahe Merah,Makanan & Minuman,1,41700.0,15.0,6300.0,35400.0,Transfer Mandiri,returned,Bandung
ORD03460,2023-03-09,CST0897,STR036,PRD0045,Buku Mewarnai + Crayon,Perlengkapan Bayi & Anak,4,31500.0,5.0,6300.0,119700.0,QRIS,cancelled,Tangerang
ORD04093,2023/05/08,CST0475,STR045,PRD0010,Sambal Bawang Homemade,Makanan & Minuman,4,33100.0,15.0,19900.0,112700.0,Transfer Mandiri,cancelled,Bogor
ORD03808,2024-05-28,CST0170,STR010,PRD0001,Batik Tulis Premium,Fashion & Pakaian,1,304600.0,10.0,30500.0,274100.0,Transfer Mandiri,processing,Palembang
ORD03533,2023-06-19,CST0409,STR021,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,-1,14700.0,5.0,700.0,13900.0,COD,delivered,Depok
ORD03543,2023-11-17,CST0832,STR038,PRD0028,Holder HP Mobil,Elektronik & Aksesori,3,64200.0,0.0,0.0,192700.0,GoPay,delivered,Semarang
ORD01658,2024-08-10,CST0641,STR047,PRD0017,Skincare Serum Vit C Lokal,Kecantikan & Perawatan,1,105300.0,20.0,21100.0,84300.0,Transfer BRI,cancelled,Makassar
ORD02663,2024-08-13,CST0082,STR040,PRD0009,Keripik Tempe Renceng,Makanan & Minuman,3,14500.0,0.0,0.0,43500.0,Transfer BCA,cancelled,Tangerang
ORD04322,2023-11-07,CST0768,STR027,PRD0028,Holder HP Mobil,Elektronik & Aksesori,1,56700.0,20.0,11300.0,45400.0,Transfer BRI,delivered,Depok
ORD04624,2023-05-27,CST0390,STR022,PRD0021,Sunscreen SPF50 Lokal,Kecantikan & Perawatan,2,88800.0,10.0,17800.0,159800.0,COD,delivered,Jakarta
ORD04007,2023-02-18,CST0882,STR015,PRD0034,Sapu Lantai Ijuk,Rumah Tangga,1,24400.0,15.0,3700.0,20700.0,Transfer Mandiri,delivered,Jakarta
ORD02761,2023-11-21,CST0651,STR030,PRD0030,Mouse Wireless USB,Elektronik & Aksesori,2,89600.0,5.0,9000.0,170200.0,transfer mandiri,cancelled,Surabaya
ORD03589,2024-06-08,CST0412,STR034,PRD0025,Powerbank 10000mAh,Elektronik & Aksesori,2,123900.0,0.0,0.0,247700.0,GoPay,processing,Depok
ORD04631,2023-02-28,CST0266,STR038,PRD0032,Charger Fast Charging,Elektronik & Aksesori,5,77000.0,0.0,0.0,385000.0,Transfer BRI,delivered,Semarang
ORD02234,2024-03-09,CST0031,STR045,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,2,33000.0,5.0,3300.0,62700.0,LinkAja,processing,Bogor
ORD03314,2024-05-06,CST0035,STR037,PRD0041,Baju Bayi Newborn Set,Perlengkapan Bayi & Anak,1,141300.0,20.0,28300.0,113000.0,,delivered,Depok
ORD03380,2023-06-07,CST0219,STR016,PRD0015,Dodol Garut Premium,Makanan & Minuman,3,48800.0,5.0,7300.0,139000.0,Dana,delivered,Medan
ORD02342,2024-07-13,CST0669,STR007,PRD0054,Lukisan Kanvas UMKM,Kerajinan & Souvenir,5,208400.0,0.0,0.0,1042200.0,Dana,delivered,Bogor
ORD00280,2024-08-10,CST0076,STR016,PRD0051,Topi Running,Olahraga & Outdoor,4,48800.0,0.0,0.0,195400.0,Transfer Mandiri,processing,Medan
ORD00136,2024-12-06,CST0856,STR012,PRD0012,Teh Herbal Jahe Merah,makanan & minuman,2,44200.0,10.0,8800.0,79600.0,Transfer BRI,returned,Depok
ORD03898,2023-12-12,CST0679,STR023,PRD0024,Parfum Roll-On Halal,Kecantikan & Perawatan,4,38200.0,0.0,0.0,152700.0,Alfamart,delivered,Palembang
ORD02719,2023-02-21,CST0080,STR041,PRD0035,Lap Microfiber Set 3pcs,Rumah Tangga,1,34000.0,0.0,0.0,34000.0,Indomaret,cancelled,Semarang
ORD05060,2023-01-12,CST0307,STR042,PRD0006,Jaket Bomber,Fashion & Pakaian,2,310700.0,0.0,0.0,621400.0,ShopeePay,processing,Bogor
ORD01508,2024-05-02,CST0652,STR048,PRD0048,Tali Skipping Premium,Olahraga & Outdoor,2,52200.0,20.0,20900.0,83600.0,GoPay,delivered,Surabaya
ORD00427,2023-12-01,CST0547,STR005,PRD0019,Sabun Sirih Herbal,Kecantikan & Perawatan,2,24100.0,0.0,0.0,48300.0,Indomaret,delivered,Medan
ORD01380,2023-09-13,CST0349,STR022,PRD0003,Hijab Voal Motif,Fashion & Pakaian,1,64100.0,10.0,6400.0,57700.0,Transfer BCA,delivered,Jakarta
ORD02227,2023-05-20,CST0638,STR005,PRD0053,Tas Anyaman Pandan,Kerajinan & Souvenir,5,89100.0,0.0,0.0,445700.0,Dana,delivered,Medan
ORD05292,2023-01-08,CST0134,STR050,PRD0036,Gantungan Baju Kayu,Rumah Tangga,1,21200.0,5.0,1100.0,20200.0,GoPay,returned,Medan
